file,emotion,text
Session2/sentences/wav/Ses02F_script01_2/Ses02F_script01_2_M001.wav,neu,well maybe he . just wanted to see her again .
Session2/sentences/wav/Ses02F_script01_2/Ses02F_script01_2_M002.wav,neu,what do you mean  he lived next door to the girl all his life  why wouldn't he want to see her again .
Session2/sentences/wav/Ses02F_script01_2/Ses02F_script01_2_M004.wav,neu,how do you know he's even thinking of it .
Session2/sentences/wav/Ses02F_script01_2/Ses02F_script01_2_M005.wav,neu,well . so what .
Session2/sentences/wav/Ses02F_script01_2/Ses02F_script01_2_M006.wav,neu,now listen . kate .
Session2/sentences/wav/Ses02F_script01_2/Ses02F_script01_2_M007.wav,neu,you can't read her mind .
Session2/sentences/wav/Ses02F_script01_2/Ses02F_script01_2_M008.wav,neu,how do you know why she's waited .
Session2/sentences/wav/Ses02F_script01_2/Ses02F_script01_2_M016.wav,ang,what does that mean me above all .
Session2/sentences/wav/Ses02F_script01_2/Ses02F_script01_2_M017.wav,ang,look at you look at you shaking .
Session2/sentences/wav/Ses02F_script01_2/Ses02F_script01_2_M018.wav,ang,what have i got to hide . what the hell is the matter with you kate .
Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_F009.wav,sad,from her  point of view why else would i come .
Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_F012.wav,hap,i almost got married two years ago .
Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_F013.wav,hap,you started to write me and .
Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_F014.wav,hap,every day since .
Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_F016.wav,hap,i will never forgive you why did you wait all these years all . i did was . sit and . wonder if i was  crazy for  thinking of you .
Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_F020.wav,sad,then what's wrong . i . mean  even in your letters  there was some  something  ashamed .
Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_F021.wav,sad,you've . gotta tell me .
Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_F022.wav,sad,it wouldn't work this way .
Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_F023.wav,sad,yeah  sure .
Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_F024.wav,sad,how many .
Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_F025.wav,sad,oh  gee .
Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_F026.wav,sad,you still feel that way .
Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_F029.wav,hap,what'll i do with a fortune .
Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_M001.wav,neu,you're not sorry you came .
Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_M010.wav,hap,you feel it's wrong here don't you . this yard  this chair . i want you to be ready for me i don't want to have to win you away from anything .
Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_M020.wav,sad,no . nothing like that .
Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_M021.wav,sad,yeah i suppose i have been but  it's going from me .
Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_M022.wav,sad,i don't know how to start .
Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_M023.wav,sad,it's all mixed up with so many other  things . you remember overseas i was in command of a company .
Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_M024.wav,sad,well . i lost them .
Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_M025.wav,sad,just about all .
Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_M026.wav,sad,it takes some time for a guy to . toss that off . cause they weren't  just men .
Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_M027.wav,sad,for instance one time it  had been raining several days and this kid came to me and . gave me his last pair of dry socks  i put them in pocket  it's only a little thing but  that's the kind of guys i had .
Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_M028.wav,sad,they didn't die . they killed themselves for each other  i mean that exactly a  little more selfish and they'd have been here today .
Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_M029.wav,sad,i got this idea . watching them go down . everything was being destroyed see but . it seemed that there was one new thing being made a . sort of  responsibility  man for man .
Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_M030.wav,sad,you know what i mean  to show that to . bring that onto the earth again like . some kind of monument and everyone would . feel it standing behind him and it would make a difference to him .
Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_M031.wav,sad,then i came back and . it was incredible  there . was no meaning in it here  the whole thing to them seemed like sort of a  bus accident . i went to work with dad and . that rat race again .
Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_M032.wav,sad,and i felt what you said . ashamed somehow . cause nobody was changed at all it  seemed to make suckers out of a lot of guys  i felt wrong to be alive  to . open the new bank book . drive the new car see the new refrigerator .
Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_M033.wav,sad,i mean you can take those things out of a war but . when you drive that car you've  gotta know that it . came out of the love a man can have for a man . you've gotta be a little better because of it .
Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_M034.wav,sad,because otherwise all you have is . really loot . and . there's blood on it and  i didn't want to take any of it and  i guess that included you .
Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_F001.wav,neu,what flashlight .
Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_F005.wav,neu,yeah .
Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_F019.wav,neu,we didn't see them the first time either .
Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_F021.wav,neu,about what .
Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M000.wav,hap,what time is it  they're supposed to run around midnight .
Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M001.wav,hap,this is great isn't it  look at the night we've got here couldn't be better .
Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M002.wav,hap,i would have liked to have gone a little further up the coast to get away from the  lights and the people but i  was afraid we'd miss it .
Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M003.wav,hap,how you doing .
Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M004.wav,hap,is that no  is  that . just foam . i . can't even tell .
Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M005.wav,hap,well i guess we can tell it probably isn't right . probably be unmistakable don't you think .
Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M006.wav,hap,how you doing . aw you know what i forgot i . forgot to bring my . flashlight oh how  could i be so stupid i should've brought my flashlight .
Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M009.wav,neu,oh . well . sure .
Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M010.wav,neu,right of course  our flashlight mine and yours i  mean . me flashlight is su flashlight naturally .
Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M012.wav,neu,i wonder . do they always run during a full moon i can't remember if it was . full last year do you remember .
Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M013.wav,neu,you cold do . you want my jacket  oh we should've brought the blanket . our . blanket .
Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M014.wav,hap,this is great isn't it  a . six pack would be just the ticket right now .
Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M015.wav,hap,i can't believe  i  forgot i'm like a kid . it's amazing i got out of the house with my fly zipped .
Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M016.wav,hap,you think they can hear us talk or  feel the vibrations in the sand when we move around .
Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M017.wav,neu,do you want my jacket .
Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M019.wav,neu,right .
Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M020.wav,neu,that's my point too .
Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M021.wav,neu,no . no  that's not my point . the point is there's no point in coming down if . we just  leave  don't you want to see it .
Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M024.wav,hap,think about the people in kansas they had to get plane tickets and . hotel reservations to see this we live forty minutes away it's too good to pass up .
Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M025.wav,hap,yeah but that moment on the beach . is the highlight of their little lives . all that  flopping is . laying eggs or what do you  spawning or mating i mean .
Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M026.wav,hap,this is a big night for these guys life's last orgy .
Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M028.wav,hap,alright but . it's fish that  do something that none of the other fish do like  the swallows returning to capistrano or the lemmings throwing themselves off the cliffs .
Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M031.wav,neu,i don't get it . the first time we came here you said it was the best night of your life .
Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M033.wav,neu,we weren't in a good spot .
Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M035.wav,hap,there is that  no that's  just seaweed isn't it .
Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M036.wav,hap,oh man  this is great isn't it  i wouldn't miss this for anything here think about this all right i know you're not interested  but  think about this .
Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M039.wav,hap,all as one  this  time release instinctual little firecracker went off  and they all turned . and formed a line as long as the california coast  and started swimming and  they're swimming right now as if  that's . all that matters .
Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M040.wav,hap,it's like . single mindedness with no mind it's  urgency that's pure  urge they  don't know what drives them they don't . ask it a question or . give it a name .
Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M041.wav,hap,they just turn as one and start the swim  that brings them right here to where we stand  for a massive celebration of sex and death .
Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M042.wav,hap,ah . god i'm  giving myself goose bumps look all my hairs are popped up .
Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M043.wav,neu,well  so what do you think .
Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M044.wav,neu,what i was saying .
Session2/sentences/wav/Ses02F_script02_2/Ses02F_script02_2_F000.wav,neu,about what .
Session2/sentences/wav/Ses02F_script02_2/Ses02F_script02_2_F005.wav,ang,god  damn it augie don't ask me that i hate it when you ask me that you  always ask me that it's insulting .
Session2/sentences/wav/Ses02F_script02_2/Ses02F_script02_2_F006.wav,ang,we just  have  different ideas of what this evening is supposed to look like .
Session2/sentences/wav/Ses02F_script02_2/Ses02F_script02_2_F011.wav,ang,i mean . i feel like my whole life . is gonna be spent . standing on the beach . with my  eyes . wide open and my hands . clasped expectantly . waiting for the fish to show up  and the fish  won't show up .
Session2/sentences/wav/Ses02F_script02_2/Ses02F_script02_2_F015.wav,sad,do you remember the first time we came to see it  it was about four years ago right after we got married .
Session2/sentences/wav/Ses02F_script02_2/Ses02F_script02_2_F016.wav,sad,i thought i was pregnant you had a bottle of champagne but no glasses . you asked me to  dance  so  we kicked off our shoes and  you popped the cork .
Session2/sentences/wav/Ses02F_script02_2/Ses02F_script02_2_F017.wav,sad,and while we were dancing you said  the softest most  intimate  things to me right into my ear so that i could . feel them as much as . hear them .
Session2/sentences/wav/Ses02F_script02_2/Ses02F_script02_2_F018.wav,sad,and i remember thinking . this is it  you know at  last  at last i am as  happy as i am  supposed to be .
Session2/sentences/wav/Ses02F_script02_2/Ses02F_script02_2_F019.wav,sad,just dancing barefoot in . the . sand  drinking champagne out of the  bottle .
Session2/sentences/wav/Ses02F_script02_2/Ses02F_script02_2_F020.wav,sad,i'd rather not remember some things i  would rather not hope for some things .
Session2/sentences/wav/Ses02F_script02_2/Ses02F_script02_2_F021.wav,sad,no .
Session2/sentences/wav/Ses02F_script02_2/Ses02F_script02_2_F022.wav,sad,no .
Session2/sentences/wav/Ses02F_script02_2/Ses02F_script02_2_F024.wav,sad,no .
Session2/sentences/wav/Ses02F_script02_2/Ses02F_script02_2_F031.wav,sad,well this . isn't anything like  i thought anything would be like .
Session2/sentences/wav/Ses02F_script02_2/Ses02F_script02_2_F033.wav,sad,i know that augie really . i . do .
Session2/sentences/wav/Ses02F_script02_2/Ses02F_script02_2_F034.wav,sad,i know that you meant this  to be special and nice and  the sand and the moon and all but  i just . couldn't help . thinking about  being somewhere else .
Session2/sentences/wav/Ses02F_script02_2/Ses02F_script02_2_F035.wav,sad,i didn't say that .
Session2/sentences/wav/Ses02F_script02_2/Ses02F_script02_2_F038.wav,sad,you're the one who probably wishes you were with someone else someone who  you'd rather enjoy yourself and  didn't take everything so hard .
Session2/sentences/wav/Ses02F_script02_2/Ses02F_script02_2_F041.wav,hap,augie you brought refreshments .
Session2/sentences/wav/Ses02F_script02_2/Ses02F_script02_2_F042.wav,hap,well then we don't need glasses .
Session2/sentences/wav/Ses02F_script02_2/Ses02F_script02_2_F043.wav,hap,no i think you might be right maybe . this  is the spot after all .
